#GPS Track File generated by KDR GPS Tracker Version 2.69
#Name:Trk110713_1
#track param.: t=015,v=010,c=010,d=200,NAOAO
#each data set holds:
#Latitude in Deg.Decimals, (neg.=south)
#Longitude in Deg.Decimals, (neg.=west)
#UTC(hh:mm:ss),Altitude(m),Distance(km),Speed(km/h),Date(yyyy-mm-dd),Name,Sat
51.645505,7.685157,07:37:45,121,710.359,117,2011-07-31,07689,06
51.649543,7.684270,07:37:59,115,710.812,117,2011-07-31,07690,06
51.654170,7.683427,07:38:15,109,711.330,116,2011-07-31,07691,07
51.658520,7.683088,07:38:30,119,711.814,116,2011-07-31,07692,08
51.663170,7.682715,07:38:46,123,712.332,117,2011-07-31,07693,08
51.667078,7.682118,07:39:00,118,712.768,112,2011-07-31,07694,08
51.671672,7.681147,07:39:16,124,713.284,116,2011-07-31,07695,07
51.675655,7.679818,07:39:30,131,713.736,117,2011-07-31,07696,07
51.680003,7.677872,07:39:46,134,714.238,114,2011-07-31,07697,07
51.684168,7.675732,07:40:01,128,714.724,117,2011-07-31,07698,08
51.688225,7.673137,07:40:16,119,715.210,116,2011-07-31,07699,07
51.692477,7.670007,07:40:32,117,715.729,117,2011-07-31,07700,08
51.696443,7.667177,07:40:47,122,716.212,116,2011-07-31,07701,08
51.700500,7.664550,07:41:02,131,716.698,117,2011-07-31,07702,09
51.704338,7.662287,07:41:16,137,717.152,116,2011-07-31,07703,09
51.708777,7.659925,07:41:32,138,717.672,117,2011-07-31,07704,06
51.712677,7.658082,07:41:46,139,718.124,116,2011-07-31,07705,08
51.717223,7.656207,07:42:02,140,718.646,116,2011-07-31,07706,08
51.721202,7.654673,07:42:16,141,719.101,117,2011-07-31,07707,07
51.726025,7.653223,07:42:32,139,719.646,122,2011-07-31,07708,08
51.730338,7.652120,07:42:47,144,720.132,117,2011-07-31,07709,09
51.734668,7.651268,07:43:02,148,720.617,117,2011-07-31,07710,08
51.739025,7.650490,07:43:17,151,721.105,117,2011-07-31,07711,09
51.743645,7.649393,07:43:33,142,721.624,117,2011-07-31,07712,09
51.747937,7.647990,07:43:48,140,722.111,116,2011-07-31,07713,08
51.752162,7.646262,07:44:03,135,722.596,117,2011-07-31,07714,09
51.756678,7.644322,07:44:19,124,723.115,117,2011-07-31,07715,08
51.761208,7.642682,07:44:35,127,723.632,117,2011-07-31,07716,08
51.765530,7.641433,07:44:50,127,724.120,117,2011-07-31,07717,08
51.770167,7.640428,07:45:06,124,724.640,116,2011-07-31,07718,08
51.774395,7.639872,07:45:20,122,725.112,122,2011-07-31,07719,08
51.779037,7.639468,07:45:36,121,725.629,117,2011-07-31,07720,08
51.783042,7.639108,07:45:50,120,726.075,114,2011-07-31,07721,09
51.787390,7.638247,07:46:06,117,726.562,109,2011-07-31,07722,07
51.791680,7.636968,07:46:21,120,727.048,117,2011-07-31,07723,09
51.795872,7.635060,07:46:36,121,727.532,116,2011-07-31,07724,09
51.800062,7.632495,07:46:52,117,728.030,113,2011-07-31,07725,09
51.804020,7.629567,07:47:07,118,728.515,116,2011-07-31,07726,09
51.807842,7.626113,07:47:22,119,729.001,117,2011-07-31,07727,09
51.811478,7.622285,07:47:37,126,729.485,117,2011-07-31,07728,09
51.815105,7.618320,07:47:52,129,729.971,117,2011-07-31,07729,08
51.818395,7.614463,07:48:06,127,730.423,117,2011-07-31,07730,07
51.822095,7.609783,07:48:22,124,730.946,117,2011-07-31,07731,08
51.825508,7.605350,07:48:37,116,731.433,116,2011-07-31,07732,09
51.828873,7.600918,07:48:52,114,731.915,116,2011-07-31,07733,08
51.832207,7.596262,07:49:07,112,732.405,116,2011-07-31,07734,07
51.835625,7.592050,07:49:22,114,732.883,117,2011-07-31,07735,08
51.839318,7.588100,07:49:37,117,733.376,117,2011-07-31,07736,09
51.843125,7.584733,07:49:52,116,733.859,117,2011-07-31,07737,09
51.847465,7.581800,07:50:08,114,734.382,117,2011-07-31,07738,08
51.851067,7.579813,07:50:21,114,734.806,116,2011-07-31,07739,07
51.855898,7.577782,07:50:38,114,735.361,117,2011-07-31,07740,08
51.860215,7.576607,07:50:53,118,735.848,116,2011-07-31,07741,07
51.864562,7.576098,07:51:08,111,736.333,117,2011-07-31,07742,07
51.867443,7.575965,07:51:18,117,736.653,116,2011-07-31,07743,07
51.871807,7.576230,07:51:33,120,737.139,117,2011-07-31,07744,07
51.875917,7.576400,07:51:47,120,737.596,116,2011-07-31,07745,07
51.880607,7.576133,07:52:03,116,738.118,117,2011-07-31,07746,08
51.884332,7.575503,07:52:16,115,738.535,115,2011-07-31,07747,08
51.889063,7.574158,07:52:33,118,739.069,113,2011-07-31,07748,07
51.890337,7.573740,07:52:38,122,739.213,102,2011-07-31,07749,07
51.893987,7.572277,07:52:53,119,739.632,102,2011-07-31,07750,06
51.897727,7.570328,07:53:08,119,740.069,106,2011-07-31,07751,08
51.901452,7.568103,07:53:23,124,740.510,105,2011-07-31,07752,08
51.901863,7.567885,07:53:25,121,740.558,88,2011-07-31,07753,08
51.905020,7.566075,07:53:41,123,740.931,83,2011-07-31,07754,07
51.905712,7.565673,07:53:45,124,741.013,73,2011-07-31,07755,07
51.907865,7.564287,07:53:59,127,741.270,67,2011-07-31,07756,08
51.910227,7.562943,07:54:15,133,741.549,63,2011-07-31,07757,07
51.912453,7.561782,07:54:30,132,741.809,62,2011-07-31,07758,08
51.914627,7.560682,07:54:45,132,742.063,61,2011-07-31,07759,08
51.916972,7.559558,07:55:00,125,742.335,65,2011-07-31,07760,07
51.919218,7.558573,07:55:15,127,742.594,63,2011-07-31,07761,07
51.921613,7.557552,07:55:31,125,742.870,63,2011-07-31,07762,07
51.924033,7.556525,07:55:45,129,743.148,71,2011-07-31,07763,07
51.926602,7.555458,07:56:01,130,743.443,66,2011-07-31,07764,07
51.928880,7.554568,07:56:16,130,743.704,63,2011-07-31,07765,07
51.929008,7.554525,07:56:17,129,743.719,51,2011-07-31,07766,06
51.930933,7.553767,07:56:32,134,743.939,53,2011-07-31,07767,06
51.932168,7.553295,07:56:40,135,744.080,63,2011-07-31,07768,07
51.934113,7.552593,07:56:51,135,744.302,73,2011-07-31,07769,07
51.934325,7.552522,07:56:52,135,744.326,88,2011-07-31,07770,07
51.936712,7.551698,07:57:02,134,744.597,98,2011-07-31,07771,07
51.940565,7.550463,07:57:17,132,745.034,105,2011-07-31,07772,07
51.944763,7.549197,07:57:33,130,745.509,107,2011-07-31,07773,07
51.948185,7.548302,07:57:46,135,745.894,107,2011-07-31,07774,07
51.953047,7.547145,07:58:03,133,746.441,116,2011-07-31,07775,07
51.957082,7.546413,07:58:17,130,746.892,116,2011-07-31,07776,07
51.961465,7.546090,07:58:32,133,747.381,117,2011-07-31,07777,07
51.965898,7.546440,07:58:47,131,747.874,117,2011-07-31,07778,07
51.970235,7.547380,07:59:02,124,748.361,117,2011-07-31,07779,07
51.974543,7.548982,07:59:17,120,748.853,117,2011-07-31,07780,07
51.978678,7.551185,07:59:32,118,749.337,117,2011-07-31,07781,07
51.982678,7.553907,07:59:47,122,749.819,117,2011-07-31,07782,07
51.986563,7.557188,08:00:02,125,750.306,117,2011-07-31,07783,07
51.990260,7.560987,08:00:17,126,750.793,117,2011-07-31,07784,07
51.994090,7.565252,08:00:33,127,751.310,117,2011-07-31,07785,07
51.997877,7.568748,08:00:48,124,751.794,117,2011-07-31,07786,07
52.002087,7.572040,08:01:04,119,752.314,117,2011-07-31,07787,07
52.005710,7.575147,08:01:18,115,752.770,117,2011-07-31,07788,07
52.009407,7.579040,08:01:33,115,753.260,117,2011-07-31,07789,07
52.012877,7.583358,08:01:48,113,753.746,117,2011-07-31,07790,07
52.016348,7.588062,08:02:04,112,754.248,113,2011-07-31,07791,07
52.019510,7.592123,08:02:18,106,754.697,117,2011-07-31,07792,07
52.023170,7.595987,08:02:33,102,755.182,117,2011-07-31,07793,07
52.027000,7.599348,08:02:48,99,755.666,117,2011-07-31,07794,07
52.031268,7.602387,08:03:04,98,756.185,117,2011-07-31,07795,07
52.035105,7.604665,08:03:18,96,756.639,117,2011-07-31,07796,07
52.039252,7.606912,08:03:33,98,757.125,116,2011-07-31,07797,07
52.043643,7.609447,08:03:49,100,757.643,117,2011-07-31,07798,07
52.047950,7.612287,08:04:05,103,758.160,117,2011-07-31,07799,08
52.051948,7.615208,08:04:20,105,758.648,117,2011-07-31,07800,08
52.055877,7.618293,08:04:35,102,759.133,117,2011-07-31,07801,08
52.059812,7.621433,08:04:50,99,759.620,117,2011-07-31,07802,08
52.064000,7.624755,08:05:06,99,760.139,117,2011-07-31,07803,08
52.067933,7.627882,08:05:21,98,760.625,117,2011-07-31,07804,08
52.071832,7.631055,08:05:36,97,761.110,117,2011-07-31,07805,08
52.075405,7.634230,08:05:50,96,761.563,117,2011-07-31,07806,08
52.079372,7.638305,08:06:06,95,762.085,117,2011-07-31,07807,08
52.082860,7.642548,08:06:21,95,762.569,117,2011-07-31,07808,08
52.086325,7.647360,08:06:37,97,763.076,113,2011-07-31,07809,08
52.086517,7.647630,08:06:38,101,763.104,103,2011-07-31,07810,08
52.089487,7.652398,08:06:53,98,763.568,111,2011-07-31,07811,08
52.092332,7.657775,08:07:08,105,764.053,117,2011-07-31,07812,07
52.095113,7.663810,08:07:24,105,764.569,117,2011-07-31,07813,08
52.097405,7.669313,08:07:38,104,765.023,117,2011-07-31,07814,08
52.099863,7.675153,08:07:53,104,765.507,117,2011-07-31,07815,08
52.102460,7.680895,08:08:08,104,765.994,117,2011-07-31,07816,08
52.105277,7.686338,08:08:23,102,766.480,117,2011-07-31,07817,08
52.108425,7.691918,08:08:39,102,766.998,117,2011-07-31,07818,08
52.111367,7.696588,08:08:53,97,767.455,117,2011-07-31,07819,08
52.114833,7.701597,08:09:09,96,767.970,117,2011-07-31,07820,08
52.118428,7.706305,08:09:25,98,768.483,117,2011-07-31,07821,08
52.121992,7.710418,08:09:40,106,768.969,117,2011-07-31,07822,08
52.125387,7.713918,08:09:55,104,769.416,108,2011-07-31,07823,08
52.128900,7.717403,08:10:10,101,769.873,110,2011-07-31,07824,08
52.132432,7.720697,08:10:24,98,770.326,116,2011-07-31,07825,08
52.136573,7.724170,08:10:40,95,770.844,117,2011-07-31,07826,08
52.140480,7.727362,08:10:55,95,771.330,116,2011-07-31,07827,08
52.144630,7.730817,08:11:11,96,771.848,117,2011-07-31,07828,08
52.148503,7.734105,08:11:26,97,772.334,117,2011-07-31,07829,08
52.152325,7.737602,08:11:41,99,772.821,117,2011-07-31,07830,08
52.155975,7.741427,08:11:56,100,773.304,117,2011-07-31,07831,08
52.159535,7.745638,08:12:11,100,773.793,117,2011-07-31,07832,08
52.162690,7.749898,08:12:25,100,774.249,117,2011-07-31,07833,08
52.166060,7.755143,08:12:41,100,774.767,117,2011-07-31,07834,08
52.168982,7.760387,08:12:56,101,775.251,117,2011-07-31,07835,08
52.171660,7.765390,08:13:10,101,775.704,117,2011-07-31,07836,08
52.174747,7.771035,08:13:26,102,776.219,117,2011-07-31,07837,08
52.177647,7.776357,08:13:41,102,776.705,117,2011-07-31,07838,08
52.180673,7.781538,08:13:56,105,777.193,117,2011-07-31,07839,08
52.183985,7.786250,08:14:11,104,777.682,117,2011-07-31,07840,08
52.187772,7.790605,08:14:27,105,778.197,117,2011-07-31,07841,08
52.191155,7.793985,08:14:41,104,778.639,113,2011-07-31,07842,08
52.191155,7.793985,08:14:41,107,778.639,99,2011-07-31,07843,08
52.191548,7.794382,08:14:43,106,778.690,89,2011-07-31,07844,08
52.193528,7.796598,08:14:53,106,778.957,99,2011-07-31,07845,08
52.193972,7.797152,08:14:55,108,779.019,112,2011-07-31,07846,08
52.197285,7.801793,08:15:10,109,779.505,116,2011-07-31,07847,08
52.200200,7.807028,08:15:25,110,779.988,117,2011-07-31,07848,08
52.202818,7.812717,08:15:40,122,780.473,117,2011-07-31,07849,08
52.204952,7.818840,08:15:55,139,780.953,116,2011-07-31,07850,08
52.206940,7.825743,08:16:11,163,781.473,117,2011-07-31,07851,07
52.208417,7.832347,08:16:26,189,781.952,117,2011-07-31,07852,07
52.209678,7.839675,08:16:42,193,782.471,117,2011-07-31,07853,08
52.210668,7.846623,08:16:57,189,782.957,117,2011-07-31,07854,07
52.212178,7.853772,08:17:13,187,783.473,116,2011-07-31,07855,08
52.214133,7.859550,08:17:27,189,783.923,117,2011-07-31,07856,08
52.216708,7.864802,08:17:41,193,784.382,117,2011-07-31,07857,07
52.220025,7.869467,08:17:56,184,784.870,116,2011-07-31,07858,05
52.223765,7.873190,08:18:11,171,785.357,117,2011-07-31,07859,07
52.227758,7.875940,08:18:26,154,785.839,117,2011-07-31,07860,08
52.231708,7.878850,08:18:41,154,786.321,116,2011-07-31,07861,08
52.235445,7.882735,08:18:56,159,786.815,117,2011-07-31,07862,03
52.238665,7.887557,08:19:11,137,787.301,117,2011-07-31,07863,07
52.241548,7.893523,08:19:27,140,787.819,116,2011-07-31,07864,08
52.242787,7.896840,08:19:36,138,788.084,106,2011-07-31,07865,08
52.245115,7.902953,08:19:52,133,788.574,111,2011-07-31,07866,07
52.247925,7.908605,08:20:07,124,789.071,120,2011-07-31,07867,08
52.251230,7.913353,08:20:22,122,789.561,117,2011-07-31,07868,07
52.254498,7.916803,08:20:36,119,789.994,112,2011-07-31,07869,06
52.258607,7.920178,08:20:52,116,790.505,116,2011-07-31,07870,08
52.262330,7.922853,08:21:06,105,790.957,117,2011-07-31,07871,08
52.266613,7.925880,08:21:22,105,791.476,117,2011-07-31,07872,08
52.270618,7.928658,08:21:37,106,791.960,117,2011-07-31,07873,08
52.274910,7.931633,08:21:53,107,792.479,117,2011-07-31,07874,08
52.278985,7.934522,08:22:08,103,792.973,117,2011-07-31,07875,08
52.283022,7.937278,08:22:23,103,793.459,117,2011-07-31,07876,08
52.287447,7.939518,08:22:39,102,793.975,117,2011-07-31,07877,08
52.291413,7.940713,08:22:53,110,794.424,116,2011-07-31,07878,08
52.293518,7.941147,08:23:01,111,794.660,105,2011-07-31,07879,08
